version,major,date,item_index,summary,full,cves
15.3,15,2023-05-11,28,Prevent crash when updating a field within an array-of-domain-over-composite-type column (Dmitry Dolgov) §,Prevent crash when updating a field within an array-of-domain-over-composite-type column (Dmitry Dolgov) §,
15.3,15,2023-05-11,29,Fix partition pruning logic for partitioning on boolean columns (David Rowley) §,"Fix partition pruning logic for partitioning on boolean columns (David Rowley) § Pruning with a condition like boolcol IS NOT TRUE was done incorrectly, leading to possibly not returning rows in which boolcol is NULL. Also, the rather unlikely case of partitioning on NOT boolcol was handled incorrectly.",
15.3,15,2023-05-11,30,"Fix race condition in per-batch cleanup during parallel hash join (Thomas Munro, Melanie Plageman) §","Fix race condition in per-batch cleanup during parallel hash join (Thomas Munro, Melanie Plageman) § A crash was possible given unlucky timing and parallel_leader_participation = off (which is not the default).",
15.3,15,2023-05-11,31,Recalculate GENERATED columns after an EvalPlanQual check (Tom Lane) §,"Recalculate GENERATED columns after an EvalPlanQual check (Tom Lane) § In READ COMMITTED isolation mode, the effects of a row update might need to get reapplied to a newer version of the row than the query found originally. If so, we need to recompute any GENERATED columns, in case they depend on columns that were changed by the concurrent update.",
15.3,15,2023-05-11,32,Fix memory leak in Memoize plan execution (David Rowley) §,Fix memory leak in Memoize plan execution (David Rowley) §,
15.3,15,2023-05-11,33,Fix buffer refcount leak when using batched inserts for a foreign table included in a partitioned tree (Alexander Pyhalov) §,Fix buffer refcount leak when using batched inserts for a foreign table included in a partitioned tree (Alexander Pyhalov) §,
15.3,15,2023-05-11,34,Restore support for sub-millisecond vacuum_cost_delay settings (Thomas Munro) §,Restore support for sub-millisecond vacuum_cost_delay settings (Thomas Munro) §,
15.3,15,2023-05-11,35,Don't balance vacuum cost delay when a table has a per-relation vacuum_cost_delay setting of zero (Masahiko Sawada) §,"Don't balance vacuum cost delay when a table has a per-relation vacuum_cost_delay setting of zero (Masahiko Sawada) § Delay balancing is supposed to be disabled whenever autovacuum is processing a table with a per-relation vacuum_cost_delay setting, but this was done only for positive settings, not zero.",
15.3,15,2023-05-11,36,Fix corner-case crashes when columns have been added to the end of a view (Tom Lane) §,Fix corner-case crashes when columns have been added to the end of a view (Tom Lane) §,
15.3,15,2023-05-11,37,"Repair rare failure of MULTIEXPR_SUBLINK subplans in partitioned updates (Andres Freund, Tom Lane) §","Repair rare failure of MULTIEXPR_SUBLINK subplans in partitioned updates (Andres Freund, Tom Lane) § Use of the syntax INSERT ... ON CONFLICT DO UPDATE SET (c1, ...) = (SELECT ...) with a partitioned target table could result in failure if any child table is dissimilar from the parent (for example, different physical column order). This typically manifested as failure of consistency checks in the executor; but a crash or incorrect data updates are also possible.",
15.3,15,2023-05-11,38,Fix handling of DEFAULT markers within a multi-row INSERT ... VALUES query on a view that has a DO ALSO INSERT ... SELECT rule (Dean Rasheed) §,Fix handling of DEFAULT markers within a multi-row INSERT ... VALUES query on a view that has a DO ALSO INSERT ... SELECT rule (Dean Rasheed) § Such cases typically failed with unrecognized node type errors or assertion failures.,
15.3,15,2023-05-11,39,"Support references to OLD and NEW within subqueries in rule actions (Dean Rasheed, Tom Lane) §","Support references to OLD and NEW within subqueries in rule actions (Dean Rasheed, Tom Lane) § Such references are really lateral references, but the server could crash if the subquery wasn't explicitly marked with LATERAL . Arrange to do that implicitly when necessary.",
15.3,15,2023-05-11,40,"When decompiling a rule or SQL function body containing INSERT / UPDATE / DELETE within WITH , take care to print the correct alias for the target table (Tom Lane) §","When decompiling a rule or SQL function body containing INSERT / UPDATE / DELETE within WITH , take care to print the correct alias for the target table (Tom Lane) §",
15.3,15,2023-05-11,41,Fix glitches in SERIALIZABLE READ ONLY optimization (Thomas Munro) § §,Fix glitches in SERIALIZABLE READ ONLY optimization (Thomas Munro) § § Transactions already marked as doomed confused the safe-snapshot optimization for SERIALIZABLE READ ONLY transactions. The optimization was unnecessarily skipped in some cases. In other cases an assertion failure occurred (but there was no problem in non-assert builds).,
15.3,15,2023-05-11,42,Avoid leaking cache callback slots in the pgoutput logical decoding plugin (Shi Yu) §,Avoid leaking cache callback slots in the pgoutput logical decoding plugin (Shi Yu) § Multiple cycles of starting up and shutting down the plugin within a single session would eventually lead to an out of relcache_callback_list slots error.,
15.3,15,2023-05-11,43,Avoid unnecessary calls to custom validators for index operator class options (Alexander Korotkov) §,Avoid unnecessary calls to custom validators for index operator class options (Alexander Korotkov) § This change fixes some cases where an unexpected error was thrown.,
15.3,15,2023-05-11,44,Avoid useless work while scanning a multi-column BRIN index with multiple scan keys (Tomas Vondra) §,"Avoid useless work while scanning a multi-column BRIN index with multiple scan keys (Tomas Vondra) § The existing code effectively considered only the last scan key while deciding whether a range matched, thus usually scanning more of the index than it needed to.",
15.3,15,2023-05-11,45,Fix netmask handling in BRIN inet_minmax_multi_ops opclass (Tomas Vondra) §,"Fix netmask handling in BRIN inet_minmax_multi_ops opclass (Tomas Vondra) § This error triggered an assertion failure in assert-enabled builds, but is mostly harmless in production builds.",
15.3,15,2023-05-11,46,Fix dereference of dangling pointer during buffering build of a GiST index (Alexander Lakhin) §,"Fix dereference of dangling pointer during buffering build of a GiST index (Alexander Lakhin) § This error seems to usually be harmless in production builds, as the fetched value is noncritical; but in principle it could cause a server crash.",
15.3,15,2023-05-11,47,"Ignore dropped columns and generated columns during logical replication of an update or delete action (Onder Kalaci, Shi Yu) § §","Ignore dropped columns and generated columns during logical replication of an update or delete action (Onder Kalaci, Shi Yu) § § Replication with the REPLICA IDENTITY FULL option failed if the table contained such columns.",
15.3,15,2023-05-11,48,Correct the name of the wait event for SLRU buffer I/O for commit timestamps (Alexander Lakhin) §,"Correct the name of the wait event for SLRU buffer I/O for commit timestamps (Alexander Lakhin) § This wait event is named CommitTsBuffer according to the documentation, but the code had it as CommitTSBuffer . Change the code to match the documentation, as that way is more consistent with the naming of related wait events.",
15.3,15,2023-05-11,49,Re-activate reporting of wait event SLRUFlushSync (Thomas Munro) §,Re-activate reporting of wait event SLRUFlushSync (Thomas Munro) § Reporting of this type of wait was accidentally removed in code refactoring.,
15.3,15,2023-05-11,50,Avoid possible underflow when calculating how many WAL segments to keep (Kyotaro Horiguchi) §,Avoid possible underflow when calculating how many WAL segments to keep (Kyotaro Horiguchi) § This could result in not honoring wal_keep_size accurately.,
15.3,15,2023-05-11,51,Disable startup progress reporting overhead in standby mode (Bharath Rupireddy) §,"Disable startup progress reporting overhead in standby mode (Bharath Rupireddy) § In standby mode, we don't actually report progress of recovery, but we were doing work to track it anyway.",
